date,amount,price,symbol
2020-02-10,2.0,139.61000061035156,uhs
2020-02-10,2.0,126.91000366210938,ffiv
2020-02-10,-4.0,83.02999877929688,stmp
2020-02-10,-30.0,11.300000190734863,aaoi
2020-02-10,-10.0,35.08000183105469,ntnx
2020-02-10,-5.0,62.91999816894531,amat
2020-02-10,8.0,43.599998474121094,eem
2020-02-10,11.0,32.290000915527344,meoh
2020-02-10,-28.0,12.3100004196167,comm
2020-02-10,-1.0,333.94000244140625,tmo
2020-02-10,-5.0,69.4800033569336,gddy
2020-02-10,-5.0,70.5,ntes
2020-02-10,18.0,19.049999237060547,cgc
2020-02-10,8.0,43.220001220703125,vwo
2020-02-10,3.0,97.22000122070312,w
2020-02-10,1.0,294.4100036621094,ilmn
2020-02-10,-6.0,54.939998626708984,stx
2020-02-10,1.0,180.8699951171875,oled
2020-02-10,92.0,3.869999885559082,nio
2020-02-10,2.0,153.80999755859375,cohr
2020-02-10,22.0,16.010000228881836,tlry
2020-02-10,12.0,27.56999969482422,glw
2020-02-10,4.0,75.80999755859375,mtch
2020-02-10,-5.0,65.74250030517578,nvda
2020-02-10,-1.0,292.95001220703125,dia
2020-02-10,12.0,29.110000610351562,stld
2020-02-10,-7.0,51.959999084472656,tcehy
2020-02-10,10.0,34.20000076293945,yelp
2020-02-11,3.0,108.58999633789062,qrvo
2020-02-11,21.0,16.59000015258789,uaa
2020-02-11,1.0,207.19000244140625,fb
2020-02-11,6.0,58.689998626708984,vz
2020-02-11,3.0,109.04000091552734,ea
2020-02-11,31.0,11.510000228881836,aaoi
2020-02-11,-66.0,5.21999979019165,sncr
2020-02-11,23.0,15.010000228881836,cwh
2020-02-11,6.0,55.75,stx
2020-02-12,4.0,79.43701934814453,mrk
2020-02-12,-22.0,17.399999618530273,snap
2020-02-12,-2.0,114.0199966430664,ttwo
2020-02-12,15.0,22.610000610351562,sds
2020-02-12,3.0,119.37999725341797,cybr
2020-02-13,20.0,17.59000015258789,snap
2020-02-13,1.0,233.32000732421875,zbra
2020-02-13,3.0,112.20999908447266,ttwo
2020-02-13,7.0,47.31999969482422,csco
2020-02-13,-3.0,94.19000244140625,ice
2020-02-13,1.0,195.83999633789062,faz
2020-02-13,9.0,39.65999984741211,hlf
2020-02-14,-1.0,209.57000732421875,vrsn
2020-02-14,7.0,48.47999954223633,aig
2020-02-14,40.0,8.789999961853027,x
2020-02-14,70.0,5.119999885559082,sncr
2020-02-14,-5.0,66.11000061035156,alk
2020-02-18,-1.0,302.45001220703125,antm
2020-02-18,-9.0,48.869998931884766,ugaz
2020-02-18,-28.0,13.270000457763672,oii
2020-02-18,-16.0,21.860000610351562,hal
2020-02-18,-90.0,4.059999942779541,gme
2020-02-18,-91.0,4.079999923706055,gpro
2020-02-18,-4.0,78.98999786376953,crus
2020-02-18,-24.0,14.180000305175781,viav
2020-02-18,-2.0,136.5800018310547,cat
2020-02-18,-2.0,169.22999572753906,klac
2020-02-18,-4.0,82.05000305175781,edc
2020-02-18,-5.0,59.880001068115234,xom
2020-02-18,-10.0,33.650001525878906,slb
2020-02-18,-6.0,53.43000030517578,ntap
2020-02-18,-3.0,97.41999816894531,has
2020-02-18,-3.0,118.56999969482422,adi
2020-02-18,-68.0,5.71999979019165,jmia
2020-02-18,-4.0,89.2300033569336,sbux
2020-02-18,-8.0,43.83000183105469,kss
2020-02-18,-1.0,269.92999267578125,algn
2020-02-18,-6.0,54.130001068115234,xle
2020-02-18,-3.0,106.41999816894531,ups
2020-02-18,-4.0,74.55999755859375,fang
2020-02-18,-4.0,82.5199966430664,vlo
2020-02-18,-8.0,39.720001220703125,ewt
2020-02-18,-10.0,34.56999969482422,hog
2020-02-18,-4.0,74.52999877929688,eog
2020-02-18,-16.0,22.799999237060547,fsly
2020-02-18,-4.0,89.23999786376953,xlnx
2020-02-18,-7.0,45.220001220703125,mo
2020-02-18,-15.0,22.899999618530273,tbt
2020-02-18,-2.0,139.08999633789062,uhs
2020-02-18,-2.0,127.69999694824219,ffiv
2020-02-18,-8.0,43.90999984741211,eem
2020-02-18,-11.0,33.099998474121094,meoh
2020-02-18,-18.0,21.940000534057617,cgc
2020-02-18,-8.0,43.619998931884766,vwo
2020-02-18,-3.0,81.55000305175781,w
2020-02-18,1.0,222.0,labd
2020-02-18,-1.0,299.9200134277344,ilmn
2020-02-18,-1.0,177.74000549316406,oled
2020-02-18,-92.0,3.799999952316284,nio
2020-02-18,-2.0,144.85000610351562,cohr
2020-02-18,-22.0,17.100000381469727,tlry
2020-02-18,-12.0,27.969999313354492,glw
2020-02-18,-4.0,76.69999694824219,mtch
2020-02-18,-12.0,28.719999313354492,stld
2020-02-18,-10.0,34.56999969482422,yelp
2020-02-19,9.0,39.25,tvix
2020-02-19,5.0,60.34000015258789,xom
2020-02-19,-3.0,104.23999786376953,qrvo
2020-02-19,3.0,97.68000030517578,has
2020-02-19,-21.0,16.56999969482422,uaa
2020-02-19,1.0,203.75,jdst
2020-02-19,-1.0,217.49000549316406,fb
2020-02-19,-6.0,58.220001220703125,vz
2020-02-19,-3.0,109.77999877929688,ea
2020-02-19,-31.0,12.079999923706055,aaoi
2020-02-19,3.0,107.19999694824219,uvxy
2020-02-19,1.0,266.55999755859375,tza
2020-02-19,4.0,80.62999725341797,w
2020-02-19,-23.0,16.1299991607666,cwh
2020-02-19,-6.0,53.95000076293945,stx
2020-02-20,-4.0,78.71183013916016,mrk
2020-02-20,13.0,26.979999542236328,pton
2020-02-20,21.0,16.5,uaa
2020-02-20,-15.0,22.700000762939453,sds
2020-02-20,-3.0,122.6500015258789,cybr
2020-02-20,6.0,54.75,stx
2020-02-20,4.0,75.1500015258789,mtch
2020-02-21,4.0,78.5687026977539,mrk
2020-02-21,-20.0,16.700000762939453,snap
2020-02-21,3.0,116.08000183105469,ctxs
2020-02-21,-1.0,238.38999938964844,zbra
2020-02-21,-3.0,116.02999877929688,ttwo
2020-02-21,3.0,98.19000244140625,qrvo
2020-02-21,19.0,18.229999542236328,mrna
2020-02-21,1.0,230.6199951171875,gs
2020-02-21,16.0,22.1299991607666,tbt
2020-02-21,15.0,23.15999984741211,sds
2020-02-21,3.0,117.25,dust
2020-02-21,-7.0,46.29999923706055,csco
2020-02-21,2.0,120.88999938964844,cybr
2020-02-21,2.0,174.3699951171875,oled
2020-02-21,-1.0,198.47999572753906,faz
2020-02-21,-9.0,37.45000076293945,hlf
2020-02-24,5.0,61.7599983215332,intc
2020-02-24,30.0,11.920000076293945,oii
2020-02-24,18.0,19.829999923706055,hal
2020-02-24,3.0,116.98999786376953,roku
2020-02-24,1.0,227.39999389648438,zbra
2020-02-24,2.0,153.72999572753906,klac
2020-02-24,1.0,291.6000061035156,avgo
2020-02-24,6.0,58.27000045776367,svxy
2020-02-24,10.0,34.13999938964844,skx
2020-02-24,11.0,30.93000030517578,slb
2020-02-24,7.0,49.68000030517578,ms
2020-02-24,2.0,170.88999938964844,msft
2020-02-24,7.0,50.099998474121094,ntap
2020-02-24,2.0,163.86000061035156,mtb
2020-02-24,3.0,98.48999786376953,ups
2020-02-24,12.0,28.809999465942383,momo
2020-02-24,70.0,5.119999885559082,cde
2020-02-24,-7.0,45.70000076293945,aig
2020-02-24,8.0,43.79999923706055,mo
2020-02-24,2.0,177.11000061035156,wday
2020-02-24,2.0,145.91000366210938,jnj
2020-02-24,3.0,94.87999725341797,ge
2020-02-24,-40.0,9.140000343322754,x
2020-02-24,-70.0,5.360000133514404,sncr
2020-02-24,2.0,176.8000030517578,unp
2020-02-24,3.0,108.69999694824219,ftnt
2020-02-24,8.0,44.0,csco
2020-02-24,1.0,281.1199951171875,ilmn
2020-02-24,8.0,42.52000045776367,lyft
2020-02-24,3.0,95.91000366210938,nke
2020-02-24,2.0,133.00999450683594,dis
2020-02-24,9.0,36.279998779296875,hlf
2020-02-24,4.0,72.52999877929688,c
2020-02-24,2.0,130.22000122070312,vmc
2020-02-24,2.0,131.5,wix
2020-02-24,5.0,62.209999084472656,lvs
2020-02-24,4.0,74.54499816894531,aapl
2020-02-25,3.0,106.37999725341797,chkp
2020-02-25,4.0,81.88999938964844,bby
2020-02-25,2.0,126.26000213623047,jpm
2020-02-25,7.0,50.959999084472656,orcl
2020-02-25,26.0,13.40999984741211,viav
2020-02-25,1.0,193.64999389648438,vrsn
2020-02-25,4.0,80.22000122070312,qcom
2020-02-25,5.0,68.0999984741211,edc
2020-02-25,1.0,196.9600067138672,panw
2020-02-25,3.0,106.16999816894531,swks
2020-02-25,90.0,3.990000009536743,jmia
2020-02-25,4.0,82.19000244140625,sbux
2020-02-25,8.0,41.099998474121094,kss
2020-02-25,1.0,229.61000061035156,algn
2020-02-25,7.0,49.36000061035156,xle
2020-02-25,2.0,140.0500030517578,mstr
2020-02-25,5.0,67.16000366210938,fang
2020-02-25,4.0,74.44000244140625,vlo
2020-02-25,3.0,92.27999877929688,xlk
2020-02-25,5.0,66.98999786376953,eog
2020-02-25,7.0,45.2400016784668,aig
2020-02-25,3.0,97.12999725341797,xlv
2020-02-25,2.0,175.8699951171875,iwf
2020-02-25,3.0,109.66000366210938,pypl
2020-02-25,1.0,314.1199951171875,ivv
2020-02-25,6.0,59.529998779296875,wdc
2020-02-25,1.0,312.6499938964844,spy
2020-02-25,35.0,10.194999694824219,aaoi
2020-02-25,42.0,8.5,x
2020-02-25,5.0,64.33000183105469,cvs
2020-02-25,2.0,120.9000015258789,axp
2020-02-25,1.0,256.7099914550781,idxx
2020-02-25,2.0,167.17999267578125,adp
2020-02-25,6.0,58.810001373291016,alk
2020-02-25,3.0,113.88999938964844,wynn
2020-02-25,14.0,25.6200008392334,trip
2020-02-25,11.0,31.75,gm
2020-02-25,3.0,113.9000015258789,nxst
2020-02-25,3.0,107.18000030517578,five
2020-02-25,1.0,355.70001220703125,mdy
2020-02-25,1.0,188.39999389648438,v
2020-02-25,-1.0,269.79998779296875,labd
2020-02-25,4.0,84.79000091552734,fas
2020-02-25,2.0,156.30999755859375,iwm
2020-02-25,15.0,23.979999542236328,xme
2020-02-25,8.0,43.970001220703125,tqqq
2020-02-25,2.0,130.25,cohr
2020-02-25,7.0,45.119998931884766,wfc
2020-02-25,5.0,62.90999984741211,upro
2020-02-25,14.0,25.719999313354492,glw
2020-02-25,2.0,121.43000030517578,pg
2020-02-25,3.0,92.77999877929688,cof
2020-02-25,7.0,46.06999969482422,xhb
2020-02-25,12.0,28.760000228881836,xlf
2020-02-25,11.0,31.079999923706055,bac
2020-02-25,1.0,270.70001220703125,dia
2020-02-25,5.0,62.02000045776367,xlp
2020-02-25,6.0,59.18000030517578,tna
2020-02-26,3.0,119.47000122070312,nxpi
2020-02-26,3.0,101.19000244140625,expe
2020-02-26,7.0,46.11000061035156,fslr
2020-02-26,106.0,3.390000104904175,gme
2020-02-26,5.0,70.61000061035156,crus
2020-02-26,10.0,34.45000076293945,uber
2020-02-26,-9.0,73.06999969482422,tvix
2020-02-26,-5.0,53.0099983215332,xom
2020-02-26,-3.0,82.5,has
2020-02-26,17.0,20.309999465942383,pins
2020-02-26,-1.0,218.75,jdst
2020-02-26,7.0,46.7599983215332,arch
2020-02-26,11.0,31.760000228881836,hog
2020-02-26,2.0,125.48999786376953,pxd
2020-02-26,34.0,10.460000038146973,fcx
2020-02-26,2.0,178.8699951171875,crm
2020-02-26,33.0,10.8100004196167,comm
2020-02-26,-3.0,174.1999969482422,uvxy
2020-02-26,-1.0,339.9200134277344,tza
2020-02-26,-4.0,71.1500015258789,w
2020-02-26,53.0,6.789999961853027,siri
2020-02-26,9.0,36.7613639831543,ip
2020-02-27,6.0,51.81999969482422,prgo
2020-02-27,1.0,203.5,amgn
2020-02-27,1.0,293.1300048828125,cost
2020-02-27,10.0,34.09000015258789,ugaz
2020-02-27,6.0,54.93000030517578,ko
2020-02-27,15.0,22.639999389648438,sig
2020-02-27,5.0,63.7400016784668,mnst
2020-02-27,1.0,337.5199890136719,adbe
2020-02-27,3.0,110.91000366210938,twlo
2020-02-27,16.0,21.739999771118164,jnpr
2020-02-27,24.0,14.65999984741211,snap
2020-02-27,6.0,57.5,crwd
2020-02-27,97.0,3.6700000762939453,gpro
2020-02-27,3.0,107.83999633789062,ttwo
2020-02-27,2.0,129.63999938964844,uri
2020-02-27,52.0,6.849999904632568,clvs
2020-02-27,2.0,173.9199981689453,deck
2020-02-27,2.0,123.2699966430664,cat
2020-02-27,4.0,75.54000091552734,tho
2020-02-27,7.0,49.81999969482422,xom
2020-02-27,1.0,287.760009765625,ba
2020-02-27,1.0,285.70001220703125,lrcx
2020-02-27,71.0,5.0,expi
2020-02-27,2.0,119.91000366210938,bidu
2020-02-27,4.0,79.51000213623047,has
2020-02-27,-13.0,28.719999313354492,pton
2020-02-27,5.0,62.9900016784668,len
2020-02-27,1.0,314.3299865722656,hum
2020-02-27,23.0,15.11400032043457,nerd
2020-02-27,58.0,6.090000152587891,amc
2020-02-27,-21.0,13.989999771118164,uaa
2020-02-27,4.0,73.87999725341797,jack
2020-02-27,1.0,261.75,jdst
2020-02-27,7.0,44.939998626708984,mchp
2020-02-27,1.0,189.75,fb
2020-02-27,1.0,268.7699890136719,intu
2020-02-27,1.0,205.63999938964844,qqq
2020-02-27,18.0,19.610000610351562,fsly
2020-02-27,4.0,79.48999786376953,xlnx
2020-02-27,6.0,55.060001373291016,vz
2020-02-27,36.0,9.739999771118164,ddd
2020-02-27,23.0,15.350000381469727,cara
2020-02-27,2.0,128.24000549316406,uhs
2020-02-27,4.0,89.30999755859375,akam
2020-02-27,15.0,23.299999237060547,ntnx
2020-02-27,3.0,105.62000274658203,tgt
2020-02-27,8.0,40.66999816894531,eem
2020-02-27,10.0,33.47999954223633,dish
2020-02-27,8.0,44.0099983215332,amd
2020-02-27,12.0,27.700000762939453,meoh
2020-02-27,14.0,24.09000015258789,csx
2020-02-27,5.0,64.33000183105469,xlu
2020-02-27,3.0,110.4000015258789,wmt
2020-02-27,2.0,127.25621032714844,ibm
2020-02-27,1.0,297.0799865722656,tmo
2020-02-27,8.0,40.630001068115234,vwo
2020-02-27,5.0,70.3499984741211,w
2020-02-27,26.0,13.699999809265137,cwh
2020-02-27,-6.0,48.36000061035156,stx
2020-02-27,1.0,253.9199981689453,unh
2020-02-27,24.0,14.539999961853027,tlry
2020-02-27,1.0,201.0,mcd
2020-02-27,1.0,220.6999969482422,lulu
2020-02-27,-4.0,64.80000305175781,mtch
2020-02-27,10.0,35.72999954223633,t
2020-02-27,3.0,89.9800033569336,cpk
2020-02-27,13.0,26.889999389648438,stld
2020-02-28,-4.0,73.05343627929688,mrk
2020-02-28,3.0,113.87999725341797,ibb
2020-02-28,-3.0,103.38999938964844,ctxs
2020-02-28,2.0,137.1199951171875,spot
2020-02-28,1.0,276.7099914550781,asml
2020-02-28,2.0,147.3300018310547,splk
2020-02-28,-3.0,100.58000183105469,qrvo
2020-02-28,2.0,141.1699981689453,fdx
2020-02-28,2.0,139.72000122070312,fis
2020-02-28,3.0,109.05000305175781,adi
2020-02-28,7.0,45.33000183105469,labu
2020-02-28,24.0,14.1899995803833,uaa
2020-02-28,4.0,81.87000274658203,pm
2020-02-28,15.0,22.969999313354492,ewh
2020-02-28,9.0,37.41999816894531,ewt
2020-02-28,1.0,208.0,baba
2020-02-28,-19.0,25.93000030517578,mrna
2020-02-28,3.0,115.5,nugt
2020-02-28,3.0,89.6500015258789,bynd
2020-02-28,-1.0,200.77000427246094,gs
2020-02-28,13.0,26.219999313354492,gdx
2020-02-28,22.0,15.529999732971191,slv
2020-02-28,3.0,101.37000274658203,ea
2020-02-28,6.0,52.560001373291016,mu
2020-02-28,-16.0,20.049999237060547,tbt
2020-02-28,-15.0,29.09000015258789,sds
2020-02-28,2.0,141.97000122070312,veev
2020-02-28,6.0,58.119998931884766,amat
2020-02-28,-3.0,177.5,dust
2020-02-28,71.0,4.920000076293945,sncr
2020-02-28,1.0,257.0899963378906,ulta
2020-02-28,5.0,69.2699966430664,cern
2020-02-28,-2.0,104.69999694824219,cybr
2020-02-28,1.0,177.98666381835938,isrg
2020-02-28,1.0,198.82000732421875,cme
2020-02-28,7.0,47.95000076293945,stx
